Breach_ID,Breach_Start_Date,Breach_End_Date,Year,Attack_Type,Attack_Vector,Vulnerability,Detection_Method,System_Affected,Breach_Severity,How_Resolved,Origin_Country,Target_Country,Target_Sector,Data_Compromised,Notes
40BF24F3,2015-03-19,2015-03-27,2015,Malware Injection,Remote Desktop (RDP),Weak Password Policy,Intrusion Detection System,Database,High,System Isolation,France,China,Energy,Employee Records,Automated synthetic breach entry for research dataset.
0C649648,2015-08-22,2015-08-28,2015,Supply Chain Attack,Remote Desktop (RDP),Privilege Escalation Bug,External Audit,Email System,Low,Zero-Day Patch,UAE,Russia,Retail,Medical Records,Automated synthetic breach entry for research dataset.
586B7445,2016-08-23,2016-08-25,2016,Cloud Misconfiguration,USB Infection,Privilege Escalation Bug,Firewall Logs,Endpoint Devices,Critical,Malware Removal,Netherlands,Spain,Tech,Medical Records,Automated synthetic breach entry for research dataset.
39F489D0,2024-03-15,2024-03-16,2024,Malware Injection,Drive-by Download,Misconfigured S3 Bucket,External Audit,IoT Devices,Low,MFA Implemented,China,UK,Banking,Internal Documents,Automated synthetic breach entry for research dataset.
813BB434,2017-07-13,2017-07-23,2017,Zero-Day Exploit,Social Engineering,Zero-Day Vulnerability,SIEM Alert,Web Server,Medium,Employee Terminated,Nigeria,France,Government,Customer Data,Automated synthetic breach entry for research dataset.
7CACEDC9,2023-08-25,2023-09-05,2023,API Exploit,Cloud Misconfiguration,Zero-Day Vulnerability,External Audit,Web Server,Medium,Zero-Day Patch,UK,Nigeria,Healthcare,Employee Records,Automated synthetic breach entry for research dataset.
D29AA859,2023-12-22,2023-12-29,2023,Malware Injection,USB Infection,Unpatched VPN,External Audit,IoT Devices,Medium,Backups Restored,Russia,China,Education,Medical Records,Automated synthetic breach entry for research dataset.
FA1D835E,2021-10-15,2021-10-16,2021,DDoS,Cloud Misconfiguration,SQL Injection Flaw,External Audit,Payment Server,Low,Patch Applied,Brazil,France,Energy,Customer Data,Automated synthetic breach entry for research dataset.
3FD8DE48,2015-06-07,2015-06-17,2015,Supply Chain Attack,Drive-by Download,Unsecured API,SIEM Alert,Database,Critical,Zero-Day Patch,USA,Germany,Transportation,Passwords,Automated synthetic breach entry for research dataset.
C721511B,2022-04-20,2022-04-28,2022,Supply Chain Attack,Compromised Vendor,SQL Injection Flaw,User Reported,Database,Critical,Employee Terminated,Russia,USA,Transportation,Internal Documents,Automated synthetic breach entry for research dataset.
76A4FFD6,2020-08-11,2020-08-20,2020,Cloud Misconfiguration,Social Engineering,Outdated Firewall,Firewall Logs,Endpoint Devices,Critical,Zero-Day Patch,UK,Brazil,Government,System Configurations,Automated synthetic breach entry for research dataset.
F10C0380,2017-06-04,2017-06-08,2017,Cloud Misconfiguration,Email Phishing,Misconfigured S3 Bucket,Unusual Activity Detection,Cloud Storage,Medium,Malware Removal,Iran,Pakistan,Healthcare,Passwords,Automated synthetic breach entry for research dataset.
DF58E122,2024-04-17,2024-04-19,2024,Cloud Misconfiguration,Compromised Vendor,Privilege Escalation Bug,Threat Intelligence Feed,Database,Low,Firewall Updated,Canada,France,Retail,Medical Records,Automated synthetic breach entry for research dataset.
F0F60956,2021-01-29,2021-02-04,2021,API Exploit,Web Exploit,Zero-Day Vulnerability,External Audit,Web Server,Low,System Isolation,China,China,Retail,System Configurations,Automated synthetic breach entry for research dataset.
19C17953,2025-09-19,2025-09-26,2025,DDoS,Email Phishing,SQL Injection Flaw,SIEM Alert,IoT Devices,Low,Employee Terminated,Canada,Brazil,Retail,Passwords,Automated synthetic breach entry for research dataset.
C8109C91,2016-03-15,2016-03-25,2016,Insider Threat,Email Phishing,Privilege Escalation Bug,SIEM Alert,Endpoint Devices,Critical,Backups Restored,Brazil,UAE,Government,Employee Records,Automated synthetic breach entry for research dataset.
36DF3950,2016-09-16,2016-09-23,2016,Zero-Day Exploit,Social Engineering,SQL Injection Flaw,Unusual Activity Detection,Endpoint Devices,High,Traffic Filtering,Spain,Pakistan,Telecom,Customer Data,Automated synthetic breach entry for research dataset.
2C479C4C,2019-12-17,2019-12-28,2019,Phishing,USB Infection,CVE-2021-44228 (Log4j),Intrusion Detection System,Cloud Storage,Medium,System Isolation,Canada,UAE,Energy,Employee Records,Automated synthetic breach entry for research dataset.
137B647F,2019-03-20,2019-03-23,2019,Cloud Misconfiguration,Cloud Misconfiguration,Zero-Day Vulnerability,External Audit,Internal Network,Critical,Malware Removal,India,Japan,Manufacturing,Passwords,Automated synthetic breach entry for research dataset.
F48BD6DF,2024-07-01,2024-07-08,2024,Ransomware,Web Exploit,Privilege Escalation Bug,Firewall Logs,Email System,High,Firewall Updated,USA,Germany,Tech,User Tokens,Automated synthetic breach entry for research dataset.
8B93D009,2021-08-25,2021-08-26,2021,Ransomware,Social Engineering,Unsecured API,Intrusion Detection System,Internal Network,High,Employee Terminated,UK,Australia,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
2F59205C,2016-10-22,2016-11-03,2016,Cloud Misconfiguration,Web Exploit,Privilege Escalation Bug,Threat Intelligence Feed,Cloud Storage,Critical,Firewall Updated,UK,UAE,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
82176242,2015-04-04,2015-04-12,2015,DDoS,Compromised Vendor,Zero-Day Vulnerability,External Audit,Cloud Storage,Critical,Firewall Updated,Spain,Italy,Government,Medical Records,Automated synthetic breach entry for research dataset.
52D2435B,2016-04-24,2016-05-02,2016,Zero-Day Exploit,Social Engineering,Outdated Firewall,SIEM Alert,Web Server,Low,Patch Applied,UAE,Japan,Education,Transaction Logs,Automated synthetic breach entry for research dataset.
31633471,2015-08-18,2015-08-28,2015,API Exploit,USB Infection,Outdated Firewall,Firewall Logs,Endpoint Devices,Low,Malware Removal,India,Netherlands,Transportation,Emails,Automated synthetic breach entry for research dataset.
A0062CA3,2024-01-27,2024-02-07,2024,API Exploit,Web Exploit,CVE-2021-44228 (Log4j),Unusual Activity Detection,Database,Low,Malware Removal,Nigeria,Italy,Education,System Configurations,Automated synthetic breach entry for research dataset.
5D0B24FF,2017-09-08,2017-09-12,2017,SQL Injection,USB Infection,Outdated Firewall,Firewall Logs,Database,Medium,System Isolation,Australia,UK,Government,Financial Logs,Automated synthetic breach entry for research dataset.
C4C731D0,2019-08-02,2019-08-07,2019,Ransomware,USB Infection,Weak Password Policy,External Audit,Database,Critical,System Isolation,Germany,Netherlands,Retail,Internal Documents,Automated synthetic breach entry for research dataset.
DD4A1D0B,2017-04-02,2017-04-11,2017,Cloud Misconfiguration,Social Engineering,Unsecured API,Firewall Logs,Web Server,Medium,Backups Restored,Japan,France,Education,Employee Records,Automated synthetic breach entry for research dataset.
B22457AC,2023-01-11,2023-01-21,2023,Phishing,Web Exploit,Outdated Firewall,User Reported,Web Server,High,MFA Implemented,Japan,Italy,Retail,User Tokens,Automated synthetic breach entry for research dataset.
CFBA874D,2019-08-11,2019-08-22,2019,Ransomware,Drive-by Download,Zero-Day Vulnerability,User Reported,Database,Low,MFA Implemented,Japan,Russia,Telecom,Medical Records,Automated synthetic breach entry for research dataset.
70E21C19,2017-08-05,2017-08-06,2017,Supply Chain Attack,Social Engineering,SQL Injection Flaw,Intrusion Detection System,Email System,Critical,System Isolation,India,Pakistan,Banking,Internal Documents,Automated synthetic breach entry for research dataset.
AF60CC48,2020-06-18,2020-06-24,2020,Supply Chain Attack,Cloud Misconfiguration,Outdated Firewall,Threat Intelligence Feed,IoT Devices,Critical,Traffic Filtering,India,Australia,Retail,System Configurations,Automated synthetic breach entry for research dataset.
884DDC8F,2025-03-05,2025-03-08,2025,Insider Threat,Drive-by Download,Weak Password Policy,SIEM Alert,Endpoint Devices,Critical,Malware Removal,Spain,Spain,Banking,Customer Data,Automated synthetic breach entry for research dataset.
0AA3EDA1,2022-10-06,2022-10-10,2022,API Exploit,Malicious Link,Privilege Escalation Bug,Unusual Activity Detection,Cloud Storage,High,System Isolation,India,UAE,Energy,User Tokens,Automated synthetic breach entry for research dataset.
0BB87C8B,2025-06-28,2025-07-08,2025,DDoS,Social Engineering,Privilege Escalation Bug,Intrusion Detection System,Database,Medium,Malware Removal,France,India,Education,Medical Records,Automated synthetic breach entry for research dataset.
FB2F6136,2016-11-07,2016-11-08,2016,Cloud Misconfiguration,Malicious Link,Zero-Day Vulnerability,Threat Intelligence Feed,Endpoint Devices,Medium,Backups Restored,Japan,Australia,Transportation,System Configurations,Automated synthetic breach entry for research dataset.
23203E09,2025-09-24,2025-10-03,2025,API Exploit,USB Infection,CVE-2021-44228 (Log4j),Threat Intelligence Feed,Endpoint Devices,Critical,Firewall Updated,UK,Netherlands,Transportation,System Configurations,Automated synthetic breach entry for research dataset.
58D631F8,2017-08-25,2017-09-03,2017,Malware Injection,Malicious Link,CVE-2021-44228 (Log4j),User Reported,Database,Low,Firewall Updated,Germany,UAE,Manufacturing,Medical Records,Automated synthetic breach entry for research dataset.
3149F8A1,2020-09-19,2020-09-29,2020,Insider Threat,Web Exploit,Outdated Firewall,Unusual Activity Detection,Endpoint Devices,Low,System Isolation,Japan,China,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
A8E6B6EC,2017-08-14,2017-08-21,2017,Phishing,Social Engineering,Unpatched VPN,Intrusion Detection System,Web Server,Critical,Malware Removal,USA,Germany,Energy,Emails,Automated synthetic breach entry for research dataset.
153DBA0B,2018-07-23,2018-08-02,2018,Insider Threat,Social Engineering,Unpatched VPN,User Reported,Payment Server,High,Malware Removal,Netherlands,India,Tech,User Tokens,Automated synthetic breach entry for research dataset.
2ED7FAB9,2019-08-01,2019-08-07,2019,Zero-Day Exploit,Email Phishing,CVE-2021-44228 (Log4j),User Reported,Database,Medium,System Isolation,UK,Germany,Banking,Internal Documents,Automated synthetic breach entry for research dataset.
8FBE66DC,2016-07-21,2016-07-25,2016,API Exploit,Email Phishing,Misconfigured S3 Bucket,Firewall Logs,Cloud Storage,Low,Backups Restored,Netherlands,UAE,Telecom,Medical Records,Automated synthetic breach entry for research dataset.
7A17B5FA,2018-03-31,2018-04-11,2018,SQL Injection,Web Exploit,Zero-Day Vulnerability,External Audit,Cloud Storage,Medium,Employee Terminated,UAE,Iran,Transportation,Medical Records,Automated synthetic breach entry for research dataset.
5D56050A,2023-10-13,2023-10-19,2023,DDoS,Web Exploit,Misconfigured S3 Bucket,Unusual Activity Detection,Endpoint Devices,Medium,Backups Restored,Japan,Germany,Retail,Customer Data,Automated synthetic breach entry for research dataset.
EEC1042B,2019-08-21,2019-08-24,2019,Malware Injection,Social Engineering,Outdated Firewall,External Audit,Payment Server,Critical,MFA Implemented,France,Germany,Energy,Medical Records,Automated synthetic breach entry for research dataset.
7B92F3C6,2016-11-23,2016-11-25,2016,Zero-Day Exploit,Web Exploit,Unsecured API,Unusual Activity Detection,Web Server,Critical,Patch Applied,Spain,Nigeria,Retail,Emails,Automated synthetic breach entry for research dataset.
7C254892,2022-02-16,2022-02-20,2022,Ransomware,Email Phishing,Unpatched VPN,Threat Intelligence Feed,Email System,Critical,Malware Removal,UK,China,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
7AE65762,2021-01-16,2021-01-23,2021,API Exploit,Email Phishing,SQL Injection Flaw,Firewall Logs,Email System,Medium,Patch Applied,Australia,Iran,Education,Internal Documents,Automated synthetic breach entry for research dataset.
07DC504A,2018-07-14,2018-07-20,2018,Supply Chain Attack,Malicious Link,Unpatched VPN,Threat Intelligence Feed,Email System,Critical,Key Rotation,Pakistan,Iran,Government,Transaction Logs,Automated synthetic breach entry for research dataset.
5C91406F,2022-09-03,2022-09-09,2022,DDoS,Compromised Vendor,Misconfigured S3 Bucket,User Reported,Database,High,Employee Terminated,Canada,Canada,Government,Passwords,Automated synthetic breach entry for research dataset.
BDC8D385,2017-02-18,2017-02-27,2017,DDoS,Drive-by Download,SQL Injection Flaw,External Audit,Endpoint Devices,Medium,MFA Implemented,India,Italy,Energy,Medical Records,Automated synthetic breach entry for research dataset.
4CAEC0B8,2021-05-27,2021-06-01,2021,SQL Injection,Remote Desktop (RDP),Outdated Firewall,Threat Intelligence Feed,IoT Devices,Critical,MFA Implemented,Canada,Spain,Finance,Transaction Logs,Automated synthetic breach entry for research dataset.
7317F8CA,2022-08-08,2022-08-13,2022,DDoS,USB Infection,Unsecured API,Unusual Activity Detection,IoT Devices,High,Zero-Day Patch,France,Italy,Banking,System Configurations,Automated synthetic breach entry for research dataset.
C195472D,2018-11-10,2018-11-22,2018,Supply Chain Attack,Cloud Misconfiguration,CVE-2021-44228 (Log4j),Firewall Logs,Endpoint Devices,Medium,Backups Restored,Brazil,South Korea,Tech,Financial Logs,Automated synthetic breach entry for research dataset.
87DFA8D6,2019-02-02,2019-02-12,2019,Malware Injection,Cloud Misconfiguration,Outdated Firewall,Unusual Activity Detection,Cloud Storage,Medium,Firewall Updated,France,USA,Education,Financial Logs,Automated synthetic breach entry for research dataset.
B91B180D,2019-09-02,2019-09-06,2019,Zero-Day Exploit,Compromised Vendor,Unsecured API,User Reported,IoT Devices,Critical,System Isolation,Netherlands,Nigeria,Tech,User Tokens,Automated synthetic breach entry for research dataset.
778AC819,2016-10-09,2016-10-14,2016,Phishing,Web Exploit,Misconfigured S3 Bucket,Firewall Logs,Endpoint Devices,Critical,System Isolation,UK,Nigeria,Government,System Configurations,Automated synthetic breach entry for research dataset.
AC7DD952,2019-01-20,2019-01-22,2019,Zero-Day Exploit,Web Exploit,Weak Password Policy,Unusual Activity Detection,Cloud Storage,Critical,Malware Removal,Iran,UAE,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
C7E33435,2025-09-17,2025-09-18,2025,API Exploit,Web Exploit,SQL Injection Flaw,Unusual Activity Detection,Email System,Low,Employee Terminated,Iran,UK,Transportation,Passwords,Automated synthetic breach entry for research dataset.
B4FE73C6,2017-04-12,2017-04-17,2017,Malware Injection,Cloud Misconfiguration,Weak Password Policy,External Audit,Internal Network,Medium,Backups Restored,Brazil,Pakistan,Banking,Internal Documents,Automated synthetic breach entry for research dataset.
4CEF36A4,2025-12-01,2025-12-12,2025,Cloud Misconfiguration,Compromised Vendor,Zero-Day Vulnerability,Intrusion Detection System,IoT Devices,Critical,Firewall Updated,Italy,Nigeria,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
58A912A9,2019-12-02,2019-12-12,2019,Phishing,Drive-by Download,Unpatched VPN,Intrusion Detection System,Database,Critical,Patch Applied,Spain,Pakistan,Education,System Configurations,Automated synthetic breach entry for research dataset.
191656E1,2019-06-23,2019-06-28,2019,Insider Threat,Cloud Misconfiguration,Unpatched VPN,User Reported,IoT Devices,Low,Traffic Filtering,Japan,Pakistan,Transportation,Customer Data,Automated synthetic breach entry for research dataset.
E348881B,2016-05-10,2016-05-17,2016,Malware Injection,Cloud Misconfiguration,Weak Password Policy,Unusual Activity Detection,Payment Server,Low,Zero-Day Patch,Netherlands,UK,Transportation,Emails,Automated synthetic breach entry for research dataset.
6921B7F1,2024-02-28,2024-03-08,2024,Ransomware,Email Phishing,Outdated Firewall,Unusual Activity Detection,Endpoint Devices,Medium,Malware Removal,India,Iran,Retail,Financial Logs,Automated synthetic breach entry for research dataset.
86EA3F47,2021-11-01,2021-11-06,2021,Malware Injection,Drive-by Download,Unpatched VPN,Intrusion Detection System,Internal Network,Critical,Backups Restored,Russia,South Korea,Government,User Tokens,Automated synthetic breach entry for research dataset.
F81CA8F3,2021-02-26,2021-03-05,2021,Supply Chain Attack,Cloud Misconfiguration,Unsecured API,External Audit,IoT Devices,High,MFA Implemented,Italy,Italy,Energy,Employee Records,Automated synthetic breach entry for research dataset.
D2A74EF1,2017-12-10,2017-12-21,2017,Malware Injection,USB Infection,SQL Injection Flaw,Firewall Logs,Cloud Storage,Medium,MFA Implemented,Australia,Canada,Telecom,Customer Data,Automated synthetic breach entry for research dataset.
234A9E2F,2023-12-27,2023-12-30,2023,API Exploit,Drive-by Download,Unpatched VPN,External Audit,Cloud Storage,Low,Patch Applied,Germany,Russia,Healthcare,Employee Records,Automated synthetic breach entry for research dataset.
E4769ADF,2016-03-04,2016-03-06,2016,Cloud Misconfiguration,Remote Desktop (RDP),Privilege Escalation Bug,SIEM Alert,Web Server,Critical,Zero-Day Patch,South Korea,Nigeria,Transportation,Internal Documents,Automated synthetic breach entry for research dataset.
496F7BE8,2025-03-07,2025-03-15,2025,Insider Threat,Social Engineering,SQL Injection Flaw,Unusual Activity Detection,Payment Server,High,Backups Restored,Netherlands,Brazil,Healthcare,Passwords,Automated synthetic breach entry for research dataset.
4C4DE524,2019-02-28,2019-03-04,2019,Ransomware,Cloud Misconfiguration,Outdated Firewall,Threat Intelligence Feed,IoT Devices,High,Key Rotation,Iran,Australia,Energy,System Configurations,Automated synthetic breach entry for research dataset.
D719090D,2022-06-24,2022-06-28,2022,Zero-Day Exploit,Remote Desktop (RDP),Privilege Escalation Bug,User Reported,Database,Critical,Backups Restored,Spain,Iran,Energy,Customer Data,Automated synthetic breach entry for research dataset.
825C0B6D,2020-10-26,2020-11-02,2020,Malware Injection,Malicious Link,SQL Injection Flaw,External Audit,Database,Low,System Isolation,Australia,Netherlands,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
06ED6505,2022-07-15,2022-07-21,2022,Malware Injection,USB Infection,Unpatched VPN,User Reported,Endpoint Devices,Critical,Key Rotation,Canada,Netherlands,Education,Internal Documents,Automated synthetic breach entry for research dataset.
332CB61B,2018-05-21,2018-05-25,2018,Ransomware,Malicious Link,Weak Password Policy,Unusual Activity Detection,Internal Network,Low,Malware Removal,Japan,Russia,Manufacturing,Medical Records,Automated synthetic breach entry for research dataset.
03EEE72E,2025-06-29,2025-07-11,2025,Ransomware,Cloud Misconfiguration,Misconfigured S3 Bucket,Intrusion Detection System,Payment Server,Low,Firewall Updated,Nigeria,Japan,Telecom,Customer Data,Automated synthetic breach entry for research dataset.
8E876993,2016-04-10,2016-04-20,2016,Cloud Misconfiguration,Malicious Link,Outdated Firewall,Intrusion Detection System,IoT Devices,Critical,Key Rotation,China,Russia,Banking,Customer Data,Automated synthetic breach entry for research dataset.
E7961A86,2017-02-10,2017-02-18,2017,DDoS,Web Exploit,Outdated Firewall,Unusual Activity Detection,Email System,Medium,Backups Restored,Australia,Australia,Energy,Passwords,Automated synthetic breach entry for research dataset.
B32B91B0,2020-06-02,2020-06-07,2020,Malware Injection,Web Exploit,Outdated Firewall,Unusual Activity Detection,Cloud Storage,Low,Backups Restored,Italy,China,Education,Customer Data,Automated synthetic breach entry for research dataset.
22B17C00,2020-03-25,2020-04-02,2020,Ransomware,Drive-by Download,CVE-2021-44228 (Log4j),Intrusion Detection System,Cloud Storage,Critical,Backups Restored,Brazil,Japan,Finance,System Configurations,Automated synthetic breach entry for research dataset.
FD16B242,2024-05-25,2024-06-05,2024,Ransomware,Malicious Link,Misconfigured S3 Bucket,SIEM Alert,Cloud Storage,Medium,MFA Implemented,UAE,Nigeria,Banking,Medical Records,Automated synthetic breach entry for research dataset.
9B25F999,2020-03-18,2020-03-22,2020,Insider Threat,Web Exploit,Privilege Escalation Bug,User Reported,Payment Server,Low,Zero-Day Patch,Australia,Canada,Finance,Employee Records,Automated synthetic breach entry for research dataset.
53FEF201,2018-01-17,2018-01-25,2018,Malware Injection,Drive-by Download,Privilege Escalation Bug,Intrusion Detection System,Internal Network,Critical,Zero-Day Patch,France,Australia,Education,User Tokens,Automated synthetic breach entry for research dataset.
6B3FE16A,2023-03-22,2023-03-30,2023,Malware Injection,Social Engineering,Misconfigured S3 Bucket,User Reported,Payment Server,Low,Firewall Updated,UAE,UK,Manufacturing,Internal Documents,Automated synthetic breach entry for research dataset.
252ADB12,2017-08-17,2017-08-23,2017,Supply Chain Attack,Email Phishing,Privilege Escalation Bug,Intrusion Detection System,Database,High,Backups Restored,South Korea,Nigeria,Telecom,Transaction Logs,Automated synthetic breach entry for research dataset.
3F653919,2025-05-04,2025-05-15,2025,Phishing,Cloud Misconfiguration,Unpatched VPN,SIEM Alert,Database,Low,Backups Restored,Nigeria,India,Banking,Employee Records,Automated synthetic breach entry for research dataset.
B9AEBFCD,2024-11-10,2024-11-16,2024,Supply Chain Attack,Web Exploit,Unpatched VPN,Intrusion Detection System,Endpoint Devices,High,Zero-Day Patch,France,India,Transportation,Internal Documents,Automated synthetic breach entry for research dataset.
5AF262F5,2015-04-16,2015-04-20,2015,Supply Chain Attack,USB Infection,Unpatched VPN,Threat Intelligence Feed,Internal Network,High,System Isolation,Pakistan,Iran,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
AEF8C3EA,2025-10-30,2025-11-04,2025,DDoS,USB Infection,SQL Injection Flaw,Threat Intelligence Feed,Database,Low,MFA Implemented,Australia,UAE,Telecom,Internal Documents,Automated synthetic breach entry for research dataset.
5B622CBB,2024-03-30,2024-04-06,2024,DDoS,Compromised Vendor,SQL Injection Flaw,SIEM Alert,Web Server,Low,Backups Restored,Nigeria,China,Transportation,User Tokens,Automated synthetic breach entry for research dataset.
DC95B63E,2020-04-04,2020-04-16,2020,Zero-Day Exploit,Social Engineering,SQL Injection Flaw,Intrusion Detection System,Internal Network,High,MFA Implemented,Russia,Russia,Banking,Financial Logs,Automated synthetic breach entry for research dataset.
23B8B4F7,2017-12-06,2017-12-08,2017,Zero-Day Exploit,Web Exploit,CVE-2021-44228 (Log4j),External Audit,Web Server,Low,Employee Terminated,UK,China,Healthcare,Passwords,Automated synthetic breach entry for research dataset.
6398E13D,2024-03-06,2024-03-08,2024,DDoS,Cloud Misconfiguration,Weak Password Policy,Intrusion Detection System,Endpoint Devices,High,MFA Implemented,Iran,Japan,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
8C7F4930,2021-11-10,2021-11-13,2021,SQL Injection,USB Infection,Zero-Day Vulnerability,External Audit,Web Server,High,Zero-Day Patch,Iran,Spain,Government,Passwords,Automated synthetic breach entry for research dataset.
A8B21AAB,2022-05-01,2022-05-11,2022,Cloud Misconfiguration,Social Engineering,Zero-Day Vulnerability,Intrusion Detection System,Web Server,High,Backups Restored,Iran,France,Retail,Customer Data,Automated synthetic breach entry for research dataset.
CB2B94AA,2025-06-13,2025-06-19,2025,Ransomware,Email Phishing,CVE-2021-44228 (Log4j),Unusual Activity Detection,Cloud Storage,High,Key Rotation,Iran,Russia,Manufacturing,Customer Data,Automated synthetic breach entry for research dataset.
B0D199AA,2019-06-12,2019-06-16,2019,API Exploit,Malicious Link,Privilege Escalation Bug,Unusual Activity Detection,Database,Low,Traffic Filtering,Spain,UAE,Government,Internal Documents,Automated synthetic breach entry for research dataset.
D616C7F1,2018-05-16,2018-05-19,2018,Zero-Day Exploit,USB Infection,SQL Injection Flaw,Unusual Activity Detection,Payment Server,High,System Isolation,Nigeria,USA,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
67C9DAAF,2021-01-16,2021-01-18,2021,Malware Injection,Drive-by Download,Zero-Day Vulnerability,Intrusion Detection System,Payment Server,Low,Backups Restored,Spain,Germany,Energy,Passwords,Automated synthetic breach entry for research dataset.
8A99431F,2024-01-21,2024-01-26,2024,Cloud Misconfiguration,Compromised Vendor,Privilege Escalation Bug,SIEM Alert,Email System,Low,MFA Implemented,Australia,France,Energy,System Configurations,Automated synthetic breach entry for research dataset.
ECC39B11,2016-02-12,2016-02-21,2016,Ransomware,Drive-by Download,Unpatched VPN,SIEM Alert,Payment Server,High,System Isolation,Pakistan,Netherlands,Retail,System Configurations,Automated synthetic breach entry for research dataset.
EFFE948E,2023-08-07,2023-08-10,2023,SQL Injection,Social Engineering,Unsecured API,Unusual Activity Detection,Internal Network,High,Zero-Day Patch,Iran,Germany,Education,Emails,Automated synthetic breach entry for research dataset.
263E33AC,2021-09-18,2021-09-20,2021,SQL Injection,Cloud Misconfiguration,Misconfigured S3 Bucket,Unusual Activity Detection,Database,Low,MFA Implemented,Canada,UK,Government,Emails,Automated synthetic breach entry for research dataset.
88E3D4D1,2020-09-02,2020-09-03,2020,Ransomware,Social Engineering,CVE-2021-44228 (Log4j),Threat Intelligence Feed,Email System,Low,Firewall Updated,USA,UAE,Manufacturing,Employee Records,Automated synthetic breach entry for research dataset.
FA14A068,2024-12-30,2024-12-31,2024,Ransomware,Compromised Vendor,Zero-Day Vulnerability,Intrusion Detection System,Cloud Storage,Medium,Patch Applied,Pakistan,Iran,Manufacturing,Customer Data,Automated synthetic breach entry for research dataset.
BD899169,2025-11-13,2025-11-18,2025,Phishing,Web Exploit,Privilege Escalation Bug,Intrusion Detection System,Internal Network,High,Malware Removal,France,Nigeria,Energy,Employee Records,Automated synthetic breach entry for research dataset.
6943D53A,2015-09-18,2015-09-24,2015,DDoS,Social Engineering,Privilege Escalation Bug,User Reported,Internal Network,Low,Key Rotation,India,Australia,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
0647B7C3,2022-05-28,2022-06-01,2022,DDoS,Remote Desktop (RDP),Zero-Day Vulnerability,Firewall Logs,Web Server,High,Patch Applied,Canada,Pakistan,Banking,Transaction Logs,Automated synthetic breach entry for research dataset.
642347D8,2021-10-11,2021-10-14,2021,Phishing,Drive-by Download,Unpatched VPN,Unusual Activity Detection,Web Server,Critical,System Isolation,Iran,Pakistan,Banking,Employee Records,Automated synthetic breach entry for research dataset.
1086EEC4,2023-01-08,2023-01-14,2023,Malware Injection,Web Exploit,Misconfigured S3 Bucket,Threat Intelligence Feed,IoT Devices,Medium,System Isolation,Japan,Iran,Government,User Tokens,Automated synthetic breach entry for research dataset.
888B1E42,2016-01-30,2016-02-08,2016,Malware Injection,Drive-by Download,Misconfigured S3 Bucket,External Audit,Internal Network,Low,Patch Applied,Pakistan,UAE,Tech,Transaction Logs,Automated synthetic breach entry for research dataset.
69FA9F45,2018-07-19,2018-07-21,2018,API Exploit,Drive-by Download,Privilege Escalation Bug,Threat Intelligence Feed,IoT Devices,Critical,Traffic Filtering,France,South Korea,Transportation,Transaction Logs,Automated synthetic breach entry for research dataset.
5AF9F1C6,2015-10-30,2015-11-03,2015,Phishing,Social Engineering,Unsecured API,Unusual Activity Detection,Endpoint Devices,Low,Zero-Day Patch,USA,Canada,Retail,Medical Records,Automated synthetic breach entry for research dataset.
1628EA92,2018-02-02,2018-02-05,2018,Insider Threat,Remote Desktop (RDP),CVE-2021-44228 (Log4j),User Reported,IoT Devices,Low,Zero-Day Patch,South Korea,Germany,Healthcare,Medical Records,Automated synthetic breach entry for research dataset.
B63FC1AE,2018-08-01,2018-08-02,2018,DDoS,Remote Desktop (RDP),Misconfigured S3 Bucket,Firewall Logs,Web Server,Low,MFA Implemented,India,Spain,Energy,Customer Data,Automated synthetic breach entry for research dataset.
32B8FA3D,2017-09-23,2017-10-05,2017,Malware Injection,Remote Desktop (RDP),Zero-Day Vulnerability,SIEM Alert,Internal Network,Critical,Traffic Filtering,Pakistan,Spain,Government,Customer Data,Automated synthetic breach entry for research dataset.
C7F36B20,2017-12-12,2017-12-13,2017,API Exploit,USB Infection,SQL Injection Flaw,Firewall Logs,Internal Network,Critical,System Isolation,Nigeria,Iran,Retail,Medical Records,Automated synthetic breach entry for research dataset.
6F3BF7D2,2025-12-11,2025-12-15,2025,API Exploit,Remote Desktop (RDP),Outdated Firewall,SIEM Alert,Cloud Storage,High,MFA Implemented,Canada,India,Government,User Tokens,Automated synthetic breach entry for research dataset.
B1A8845F,2021-07-14,2021-07-20,2021,DDoS,Web Exploit,Unpatched VPN,Firewall Logs,IoT Devices,High,MFA Implemented,UAE,Brazil,Retail,System Configurations,Automated synthetic breach entry for research dataset.
5E2CC043,2019-06-15,2019-06-23,2019,SQL Injection,Drive-by Download,Misconfigured S3 Bucket,Unusual Activity Detection,Internal Network,Low,Key Rotation,UAE,USA,Education,Customer Data,Automated synthetic breach entry for research dataset.
